longitude,latitude,population
120.52462200000043,27.184597,199.59992218647525
120.53462200000044,27.184597,158.83157477679794
120.54462200000046,27.184597,109.39782361791065
120.55462200000046,27.184597,172.31411493601394
120.56462200000048,27.184597,206.30241497233308
120.57462200000047,27.184597,173.7586353936341
120.58462200000048,27.184597,99.6532991987806
120.59462200000048,27.184597,128.46139323409653
120.60462200000048,27.184597,177.06347817950368
120.6146220000005,27.184597,120.40139702561076
120.6246220000005,27.184597,151.5428823952208
120.6346220000005,27.184597,159.47120203726735
120.64462200000052,27.184597,111.54243410246096
120.65462200000051,27.184597,134.11707431661273
120.66462200000052,27.184597,47.30979602104602
120.67462200000053,27.184597,105.93319440166192
120.68462200000052,27.184597,125.25836561379748
120.69462200000054,27.184597,97.99441973379068
120.70462200000054,27.184597,171.39496338109697
120.71462200000056,27.184597,91.25169030317127
120.72462200000056,27.184597,115.25672765364924
120.73462200000056,27.184597,128.190661603565
120.74462200000056,27.184597,159.0288788132108
120.75462200000057,27.184597,86.92534260880731
120.76462200000056,27.184597,148.43810885812368
120.77462200000058,27.184597,119.12804079480809
120.78462200000058,27.184597,94.2975675222236
120.7946220000006,27.184597,126.45855330083224
120.8046220000006,27.184597,118.72325826028876
120.8146220000006,27.184597,99.06934567329591
120.8246220000006,27.184597,112.531152997301
120.8346220000006,27.184597,100.94313904104776
120.8446220000006,27.184597,110.20179952457022
120.85462200000062,27.184597,120.18963928603628
120.86462200000062,27.184597,137.66208989328666
120.87462200000064,27.184597,77.41488910744548
120.88462200000065,27.184597,144.45824612534818
120.89462200000064,27.184597,60.73615082211681
120.90462200000064,27.184597,95.03830774012523
120.91462200000063,27.184597,107.73762427253872
120.92462200000064,27.184597,100.10851570726416
120.93462200000066,27.184597,81.57045196606582
120.94462200000066,27.184597,87.76212666754847
120.95462200000068,27.184597,81.1091341786868
120.96462200000067,27.184597,77.97804769076073
120.97462200000068,27.184597,101.577259017511
120.98462200000068,27.184597,91.34904634452305
120.99462200000067,27.184597,72.1090860004825
121.0046220000007,27.184597,96.9547924356514
121.0146220000007,27.184597,85.60097964880177
121.0246220000007,27.184597,91.99687832022354
121.03462200000072,27.184597,87.41019153634278
121.04462200000071,27.184597,63.52509411948024
121.05462200000072,27.184597,66.31578944213942
121.06462200000072,27.184597,84.17606057293756
121.07462200000072,27.184597,80.55979791064823
121.08462200000072,27.184597,70.08238840073949
121.09462200000074,27.184597,70.59338557555333
121.10462200000076,27.184597,84.86221925093287
121.11462200000076,27.184597,58.38883945177755
121.12462200000076,27.184597,71.97429096700102
121.13462200000076,27.184597,60.97575990561161
121.14462200000077,27.184597,59.52431307780626
121.15462200000076,27.184597,74.33272916830693
121.16462200000078,27.184597,69.51637641245999
121.17462200000078,27.184597,67.91473903529614
121.1846220000008,27.184597,72.10296681468418
121.1946220000008,27.184597,56.19274300738646
121.2046220000008,27.184597,62.22835703761064
121.2146220000008,27.184597,50.25594662310914
121.2246220000008,27.184597,55.819804087845895
119.644622,27.194597,53.80727935473961
119.654622,27.194597,60.384782162096606
119.664622,27.194597,46.13332384780056
119.674622,27.194597,79.97113726552692
119.68462200000002,27.194597,46.02372880962768
119.69462200000002,27.194597,44.57751012866646
119.70462200000004,27.194597,74.08507185756532
119.71462200000003,27.194597,71.17979468248498
119.72462200000004,27.194597,70.60263404263301
119.73462200000004,27.194597,72.16078194978529
119.74462200000004,27.194597,65.30094861590564
119.75462200000004,27.194597,54.84306132062151
119.76462200000006,27.194597,69.26624428429946
119.77462200000006,27.194597,60.21310348406339
119.78462200000008,27.194597,84.93917402891309
119.79462200000007,27.194597,70.39447389595188
119.80462200000008,27.194597,61.7790437070621
119.81462200000009,27.194597,70.62949261852619
119.82462200000008,27.194597,83.34155341683935
119.8346220000001,27.194597,69.65204522693833
119.8446220000001,27.194597,66.87619942742232
119.8546220000001,27.194597,85.56500015195924
119.86462200000013,27.194597,87.22806926547946
119.87462200000012,27.194597,76.14275990363673
119.88462200000012,27.194597,78.1944019108203
119.89462200000013,27.194597,92.01411338026588
119.90462200000012,27.194597,63.6156628955572
119.91462200000014,27.194597,65.51379107324097
119.92462200000014,27.194597,79.48270571143753
119.93462200000016,27.194597,90.4358446030062
119.94462200000017,27.194597,102.102961377432
119.95462200000016,27.194597,126.64502617728388
119.96462200000016,27.194597,116.52103743124933
119.97462200000017,27.194597,97.90062971619216
119.98462200000016,27.194597,102.4237239469737
119.99462200000018,27.194597,83.54408444952769
120.00462200000018,27.194597,105.7855299130773
120.0146220000002,27.194597,101.63381851291952
120.0246220000002,27.194597,116.6113309615194
120.0346220000002,27.194597,92.81752383676712
120.0446220000002,27.194597,124.6160739816508
120.0546220000002,27.194597,149.67264910239112
120.0646220000002,27.194597,113.68531199504312
120.07462200000022,27.194597,127.32981307070332
120.08462200000022,27.194597,135.990264160739
120.09462200000024,27.194597,111.39945821102
120.10462200000023,27.194597,128.2256280276512
120.11462200000024,27.194597,124.62779395735112
120.12462200000024,27.194597,128.34407576394187
120.13462200000023,27.194597,107.73229907774102
120.14462200000024,27.194597,129.5916522075326
120.15462200000026,27.194597,143.4536248045453
120.16462200000026,27.194597,170.22361080185377
120.17462200000028,27.194597,158.965339775612
120.18462200000027,27.194597,192.8334978493128
120.19462200000028,27.194597,115.26961744235176
120.20462200000028,27.194597,161.5005112757149
120.21462200000028,27.194597,143.90516756049786
120.2246220000003,27.194597,201.4299666546556
120.2346220000003,27.194597,118.4606113158217
120.2446220000003,27.194597,118.55400014763914
120.25462200000032,27.194597,126.40035984790752
120.26462200000032,27.194597,83.23609470486787
120.27462200000032,27.194597,130.4144566026865
120.28462200000033,27.194597,124.44721448626731
120.29462200000032,27.194597,152.0964964445429
120.30462200000034,27.194597,158.68399005535392
120.31462200000034,27.194597,205.3933449918263
120.32462200000036,27.194597,178.6475386516037
120.33462200000037,27.194597,133.41427013942936
120.34462200000036,27.194597,124.24254906082504
120.35462200000036,27.194597,166.99373555869073
120.36462200000037,27.194597,112.27094429232687
120.37462200000036,27.194597,209.0471033694816
120.38462200000038,27.194597,189.57242032890497
120.39462200000038,27.194597,139.28665720254608
120.4046220000004,27.194597,101.2117163138588
120.4146220000004,27.194597,195.8906570709433
120.4246220000004,27.194597,150.73583863927234
120.4346220000004,27.194597,192.525666794026
120.4446220000004,27.194597,105.09940782693027
120.4546220000004,27.194597,135.73371988528362
120.46462200000042,27.194597,154.23081303499865
120.47462200000042,27.194597,155.2957890461545
120.48462200000044,27.194597,139.74148262499168
120.49462200000043,27.194597,172.297684728899
120.50462200000044,27.194597,120.1689922111667
120.51462200000044,27.194597,147.97444574122562
120.52462200000043,27.194597,155.4165920207639
120.53462200000044,27.194597,166.7082141716704
120.54462200000046,27.194597,171.90291047728724
120.55462200000046,27.194597,116.07037167536896
120.56462200000048,27.194597,103.25879811875532
120.57462200000047,27.194597,185.96642748209092
120.58462200000048,27.194597,156.99840025211344
120.59462200000048,27.194597,124.36261047134477
120.60462200000048,27.194597,190.30725548953492
120.6146220000005,27.194597,147.522583574413
120.6246220000005,27.194597,176.82394836735662
120.6346220000005,27.194597,143.83820931857076
120.64462200000052,27.194597,198.71890277008495
120.65462200000051,27.194597,188.44302828024743
120.66462200000052,27.194597,131.311409244166
120.67462200000053,27.194597,163.46447498159907
120.68462200000052,27.194597,152.9994594117788
120.69462200000054,27.194597,170.82418705562387
120.70462200000054,27.194597,107.07981046847188
120.71462200000056,27.194597,149.23406811544493
120.72462200000056,27.194597,157.2061448650071
120.73462200000056,27.194597,83.12470354619839
120.74462200000056,27.194597,96.7100229110772
120.75462200000057,27.194597,74.09764108068947
120.76462200000056,27.194597,116.89559612627176
120.77462200000058,27.194597,139.45631874392737
120.78462200000058,27.194597,156.49920953493336
120.7946220000006,27.194597,120.47063436124206
120.8046220000006,27.194597,155.20224804373552
120.8146220000006,27.194597,83.5598953871244
120.8246220000006,27.194597,75.0019585813391
120.8346220000006,27.194597,110.84177480340055
120.8446220000006,27.194597,118.89346618566964
120.85462200000062,27.194597,108.02255390083708
120.86462200000062,27.194597,62.78733809158383
120.87462200000064,27.194597,103.49157550117108
120.88462200000065,27.194597,76.63608965943695
120.89462200000064,27.194597,115.66936818030275
120.90462200000064,27.194597,107.68583182915886
120.91462200000063,27.194597,80.1115209899641
120.92462200000064,27.194597,87.02109854663158
120.93462200000066,27.194597,75.13348616778543
120.94462200000066,27.194597,92.50054028544642
120.95462200000068,27.194597,109.61083815234744
120.96462200000067,27.194597,72.57466440696614
120.97462200000068,27.194597,97.7208132128227
120.98462200000068,27.194597,77.91600751321894
120.99462200000067,27.194597,71.99184333315468
121.0046220000007,27.194597,82.17501479412871
121.0146220000007,27.194597,65.33886411765013
121.0246220000007,27.194597,71.88962212374474
121.03462200000072,27.194597,60.30006885560091
121.04462200000071,27.194597,108.3299310721476
121.05462200000072,27.194597,76.79706849749412
121.06462200000072,27.194597,64.30185079900517
121.07462200000072,27.194597,76.42405534416375
121.08462200000072,27.194597,70.21443405213797
121.09462200000074,27.194597,67.27590517964202
121.10462200000076,27.194597,77.4343754703835
121.11462200000076,27.194597,77.79409144558589
121.12462200000076,27.194597,59.15219078659632
121.13462200000076,27.194597,57.343297160727694
121.14462200000077,27.194597,59.96856358636309
121.15462200000076,27.194597,33.527307276441675
121.16462200000078,27.194597,42.39185109979634
121.17462200000078,27.194597,75.81100983619619
121.1846220000008,27.194597,77.43654975010472
121.1946220000008,27.194597,54.17859394821642
121.2046220000008,27.194597,62.2231504402324
121.2146220000008,27.194597,57.978990021733615
121.2246220000008,27.194597,86.27052952002947
119.644622,27.204597000000003,52.37363030590173
119.654622,27.204597000000003,44.45359927248655
119.664622,27.204597000000003,38.13292052867283
119.674622,27.204597000000003,59.77040034386548
119.68462200000002,27.204597000000003,49.82297135895924
119.69462200000002,27.204597000000003,42.92824995512887
119.70462200000004,27.204597000000003,53.37700271776394
119.71462200000003,27.204597000000003,49.087530898018194
119.72462200000004,27.204597000000003,85.58036195332097
119.73462200000004,27.204597000000003,76.88662763057658
119.74462200000004,27.204597000000003,66.64823128098551
119.75462200000004,27.204597000000003,88.34486225255678
119.76462200000006,27.204597000000003,70.67807546854594
119.77462200000006,27.204597000000003,58.81442282785269
119.78462200000008,27.204597000000003,94.6195174733996
119.79462200000007,27.204597000000003,81.99537953842196
119.80462200000008,27.204597000000003,59.85958294755053
119.81462200000009,27.204597000000003,74.12292238842899
119.82462200000008,27.204597000000003,64.8375519950637
119.8346220000001,27.204597000000003,57.99580722747339
119.8446220000001,27.204597000000003,96.8901957251569
119.8546220000001,27.204597000000003,115.17302046813492
119.86462200000013,27.204597000000003,61.194177769448366
119.87462200000012,27.204597000000003,96.33550022294888
119.88462200000012,27.204597000000003,76.74801990663305
119.89462200000013,27.204597000000003,81.12847544008004
119.90462200000012,27.204597000000003,80.70759454157877
119.91462200000014,27.204597000000003,77.12520273128412
119.92462200000014,27.204597000000003,95.84992681799172
119.93462200000016,27.204597000000003,80.5721344605977
119.94462200000017,27.204597000000003,103.66247888012896
119.95462200000016,27.204597000000003,99.05727208027024
119.96462200000016,27.204597000000003,96.92474634233928
119.97462200000017,27.204597000000003,84.73095667806832
119.98462200000016,27.204597000000003,93.116028910881
119.99462200000018,27.204597000000003,123.16262069294343
120.00462200000018,27.204597000000003,119.63272290010345
120.0146220000002,27.204597000000003,88.880234696362
120.0246220000002,27.204597000000003,114.44996057236465
120.0346220000002,27.204597000000003,131.08310728782223
120.0446220000002,27.204597000000003,77.06369146880739
120.0546220000002,27.204597000000003,130.17710756497047
120.0646220000002,27.204597000000003,103.34731699277604
120.07462200000022,27.204597000000003,134.63535788115843
120.08462200000022,27.204597000000003,103.83560771843472
120.09462200000024,27.204597000000003,79.383068978831
120.10462200000023,27.204597000000003,84.91431951531071
120.11462200000024,27.204597000000003,128.77121905315744
120.12462200000024,27.204597000000003,135.885893343553
120.13462200000023,27.204597000000003,107.13130398552592
120.14462200000024,27.204597000000003,149.27795986501118
120.15462200000026,27.204597000000003,89.42575978678143
120.16462200000026,27.204597000000003,133.67377639467955
120.17462200000028,27.204597000000003,103.7924745727382
120.18462200000027,27.204597000000003,120.388307370179
120.19462200000028,27.204597000000003,141.19686645178567
120.20462200000028,27.204597000000003,116.95930075881428
120.21462200000028,27.204597000000003,131.65898798729086
120.2246220000003,27.204597000000003,172.91758089103746
120.2346220000003,27.204597000000003,128.4665335596507
120.2446220000003,27.204597000000003,170.9292807082022
120.25462200000032,27.204597000000003,114.27710353086051
120.26462200000032,27.204597000000003,164.52952807791957
120.27462200000032,27.204597000000003,193.0500227114692
120.28462200000033,27.204597000000003,76.29285292301728
120.29462200000032,27.204597000000003,127.64531689676504
120.30462200000034,27.204597000000003,170.39212376830622
120.31462200000034,27.204597000000003,147.37890924259017
120.32462200000036,27.204597000000003,165.87441619541923
120.33462200000037,27.204597000000003,136.40461641203652
120.34462200000036,27.204597000000003,158.51392201594382
120.35462200000036,27.204597000000003,151.5502148703081
120.36462200000037,27.204597000000003,193.61817683858632
120.37462200000036,27.204597000000003,165.4418432083253
120.38462200000038,27.204597000000003,168.49188789519943
120.39462200000038,27.204597000000003,145.1403323128119
120.4046220000004,27.204597000000003,142.98409899397387
120.4146220000004,27.204597000000003,144.9066558093909
120.4246220000004,27.204597000000003,171.27883166974695
120.4346220000004,27.204597000000003,145.437275279704
120.4446220000004,27.204597000000003,167.99416282938105
120.4546220000004,27.204597000000003,224.578200017876
120.46462200000042,27.204597000000003,186.1674428779175
120.47462200000042,27.204597000000003,147.99310256846164
120.48462200000044,27.204597000000003,195.97979212143557
120.49462200000043,27.204597000000003,144.7826924263567
120.50462200000044,27.204597000000003,93.1288907946185
120.51462200000044,27.204597000000003,125.11339149013688
120.52462200000043,27.204597000000003,97.71750830315833
120.53462200000044,27.204597000000003,144.5693371418076
120.54462200000046,27.204597000000003,155.371291509917
120.55462200000046,27.204597000000003,205.68468848907568
120.56462200000048,27.204597000000003,163.231018849224
120.57462200000047,27.204597000000003,145.65362098600227
120.58462200000048,27.204597000000003,176.49825593486125
120.59462200000048,27.204597000000003,83.88195751879134
120.60462200000048,27.204597000000003,156.37096519948398
120.6146220000005,27.204597000000003,171.08071198985388
120.6246220000005,27.204597000000003,103.5798364748804
120.6346220000005,27.204597000000003,179.2332279629574
120.64462200000052,27.204597000000003,154.4048314301565
120.65462200000051,27.204597000000003,131.41476472617592
120.66462200000052,27.204597000000003,159.94859888006758
120.67462200000053,27.204597000000003,204.4543389389876
120.68462200000052,27.204597000000003,144.2479937758228
120.69462200000054,27.204597000000003,144.57100031937875
120.70462200000054,27.204597000000003,123.73044484407426
120.71462200000056,27.204597000000003,111.83092927256952
120.72462200000056,27.204597000000003,155.3027333998563
120.73462200000056,27.204597000000003,109.0779703896612
120.74462200000056,27.204597000000003,131.8754333923679
120.75462200000057,27.204597000000003,116.1284699862566
120.76462200000056,27.204597000000003,138.8956776653165
120.77462200000058,27.204597000000003,133.44159780315843
120.78462200000058,27.204597000000003,149.02803320717211
120.7946220000006,27.204597000000003,109.31078770568712
120.8046220000006,27.204597000000003,113.5460108280456
120.8146220000006,27.204597000000003,95.15093738507043
120.8246220000006,27.204597000000003,106.22805692612592
120.8346220000006,27.204597000000003,123.52534828793353
120.8446220000006,27.204597000000003,130.24955928795163
120.85462200000062,27.204597000000003,90.84120893951216
120.86462200000062,27.204597000000003,128.71239617101423
120.87462200000064,27.204597000000003,137.15665414444646
120.88462200000065,27.204597000000003,114.93902988403714
120.89462200000064,27.204597000000003,143.61854843487498
120.90462200000064,27.204597000000003,86.79617960398485
120.91462200000063,27.204597000000003,75.82666085470042
120.92462200000064,27.204597000000003,63.93268015385492
120.93462200000066,27.204597000000003,126.697455798638
120.94462200000066,27.204597000000003,108.35063778061966
120.95462200000068,27.204597000000003,93.06739558618452
120.96462200000067,27.204597000000003,97.6017196697318
120.97462200000068,27.204597000000003,70.32294962193679
120.98462200000068,27.204597000000003,132.66470208864902
120.99462200000067,27.204597000000003,89.69731651839753
121.0046220000007,27.204597000000003,87.67892296636836
121.0146220000007,27.204597000000003,96.39966838321638
121.0246220000007,27.204597000000003,90.5188201656779
121.03462200000072,27.204597000000003,84.61170863134564
121.04462200000071,27.204597000000003,66.85788001592957
121.05462200000072,27.204597000000003,85.19841927550763
121.06462200000072,27.204597000000003,105.04598222120936
121.07462200000072,27.204597000000003,94.92667409653694
121.08462200000072,27.204597000000003,96.65373072063768
121.09462200000074,27.204597000000003,64.47326499249426
121.10462200000076,27.204597000000003,56.4286470178835
121.11462200000076,27.204597000000003,67.17596574014752
121.12462200000076,27.204597000000003,68.23805996019006
121.13462200000076,27.204597000000003,80.5436866525191
121.14462200000077,27.204597000000003,42.798823968172414
121.15462200000076,27.204597000000003,82.71108005049224
121.16462200000078,27.204597000000003,60.034386340330585
121.17462200000078,27.204597000000003,55.4916826343042
121.1846220000008,27.204597000000003,47.35258416584605
121.1946220000008,27.204597000000003,38.86382086487112
121.2046220000008,27.204597000000003,66.18639459378937
121.2146220000008,27.204597000000003,56.40641738866128
121.2246220000008,27.204597000000003,40.34521955824483
119.644622,27.214597000000005,51.04747407843114
119.654622,27.214597000000005,74.63907545472897
119.664622,27.214597000000005,54.24747527979997
119.674622,27.214597000000005,40.91205066717664
119.68462200000002,27.214597000000005,56.86099646809709
119.69462200000002,27.214597000000005,57.78949255981982
119.70462200000004,27.214597000000005,28.774357701987626
119.71462200000003,27.214597000000005,63.14167376848451
119.72462200000004,27.214597000000005,62.210329241084246
